sample_id,phenotype,final_label,disease,tissue,subtype,confidence,matched_column,matched_keyword,annotation_status,OTC,USH2A,OSBPL3,RAD51,POLQ,MCF2L2,ITIH4,ITIH1,CDH3,DGAT2,PON1,SPA17,DEPDC1B,MCM10,MTHFD2
GSM653056,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,854.8891123217019,76.20213965818493,16.20064055815508,-28.398289589623428,3.461697359389229,3.187790524845312,1218.5732713740506,4110.359960993353,-7.412858528539275,191.8249087003252,4091.969429431288,51.662086757720594,-9.012852978230375,-7.531309724844438,13.81054181885046
GSM653057,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,521.9286614546628,9.33243623737114,29.72726981095808,4.839275519886998,10.596926308723187,-10.028413019564583,1969.03640255931,3630.085824389535,1.4248693122066904,294.5206674554093,3771.662043368272,77.56382237966174,-3.2519414569698406,8.07056927204022,30.46668937126498
GSM653058,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,1101.1623298878578,3.89012545041948,2.7388830788310807,5.89947378824992,3.2295791882430818,39.12669265304542,716.4446043251014,1729.43494211356,-1.2267482730827586,121.70472662340144,1781.0596760317346,591.5016322699023,-1.639260901890984,1.5238376318212017,-7.522546846667791
GSM653059,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,1019.4479340553028,93.50863549771891,2.68890546403953,-3.261119719527969,4.856381380994449,-7.112635198172663,958.6728365526671,5324.395941150334,-9.489500661726618,176.41507211512547,2556.6041843301296,55.1461418325584,-4.439622668898084,-0.0853700627482254,4.1154594128020605
GSM653060,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,1145.3459766906176,60.5474747491722,10.844002684115289,-5.989201861571595,3.472765693037785,3.440354779018421,511.07361755861416,5125.928486709863,-0.8266346108469822,106.40409727866972,1556.6867053199069,38.41322791895318,-2.2674950728052927,2.231850282642396,7.323447791992977
GSM653061,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,1295.1170944920596,-1.9653374531308687,7.27637575721385,-9.204380676097674,23.12067667508229,4.182088550708763,816.5902370544385,4516.179859590406,-2.5390840674941004,69.3636322136304,1920.747544210992,101.73002583693626,-4.442591034826576,4.026557565679381,7.092069525073603
GSM653062,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,1161.2862760342884,237.52310740168065,6.899297874463127,-23.20647640772513,32.37346264527278,-3.4592406055387763,784.4103578204827,4847.681357410545,-4.918854597567505,487.6896609727457,2646.0462703945755,28.38439972403372,-3.690672029210418,6.407846362341107,-0.7356385058678978
GSM653063,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,1591.1899086054118,35.39027898059811,-2.0569418931871266,-18.28750865762369,13.516082706642258,-0.3036645582327645,829.6187188701747,4081.787834578267,-6.9338617877266495,150.90014065045855,1876.2671066954108,55.85844607120181,-5.731423605047678,0.3298516210113192,6.8744185875473205
GSM653064,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,994.1116374276352,68.93609326455196,1.4414787882703364,-5.760055553673998,6.054481857695604,-24.72558895556828,599.4728176489266,6148.560548378585,-1.7328035172825067,91.96332603365911,1621.9832525687675,16.32674646265514,-4.064361903563851,-5.386898729636803,53.25376771943543
GSM653065,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,1039.254663892287,116.45998156324184,4.626841526117685,-2.939072859893768,-4.13015664351401,-14.703474126295118,318.45546091240755,4516.179859590406,1.4090989049883915,105.8278801662368,1598.39587261279,91.22187261772623,-1.33162846916139,17.251824029415566,44.98456609299639
GSM653066,Normal,0,Unknown,Liver,,0.95,title,surrounding liver,Resolved,1107.593452648941,47.88146805834892,6.467839075800085,-8.78561638838986,9.154569002315515,9.759286756901982,762.0135185339466,4170.310487503836,-4.406098123108952,116.180329445364,1737.156921451096,60.98225987659498,-4.527880821856736,-10.999457005001895,29.112482426638188
