sample_id,cohort,shap_CDH3,shap_DEPDC1B,shap_DGAT2,shap_ITIH1,shap_ITIH4,shap_JADE2,shap_LPAR2,shap_MCF2L2,shap_MCM10,shap_MED17,shap_MTHFD2,shap_OSBPL3,shap_OTC,shap_PACC1,shap_POLQ,shap_PON1,shap_RAD51,shap_SPA17,shap_SPDL1,shap_USH2A,base_value,predicted_label,tumor_probability,prediction_status,genes_imputed
GSM653125,GSE26566,0.007934551654455444,0.023776466704715282,-0.034451668663875966,0.034438897066424876,-0.019961636771960285,-0.03222582148338304,-0.012656366585177934,0.025658281455636353,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.01151510997828687,-0.02523865991970347,0.03854121597036681,0.5040994421945802,1,0.538,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653126,GSE26566,0.007934551654455446,-0.020223533295284722,-0.034451668663875966,0.034438897066424876,-0.019961636771960285,-0.032225821483383044,-0.012656366585177934,0.025658281455636353,0.024369297329448404,-0.02415535652329737,0.029769934799167796,0.020308940019322784,0.029831288864578004,-0.022181575256273955,0.022691662008537835,0.029953644637977714,-0.02601764747982763,0.01151510997828687,-0.02523865991970347,0.03854121597036681,0.5040994421945802,1,0.562,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653127,GSE26566,0.007934551654455446,0.023776466704715282,0.03554833133612403,0.034438897066424876,-0.019961636771960285,-0.032225821483383044,-0.012656366585177934,0.025658281455636353,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322787,0.029831288864578004,-0.022181575256273955,0.022691662008537835,0.029953644637977714,0.02998235252017238,0.01151510997828687,-0.02523865991970347,0.038541215970366804,0.5040994421945802,1,0.732,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653128,GSE26566,0.007934551654455444,-0.020223533295284722,-0.034451668663875966,-0.03556110293357514,-0.019961636771960285,-0.032225821483383044,-0.012656366585177934,0.025658281455636353,0.024369297329448404,-0.02415535652329737,0.029769934799167796,0.020308940019322784,0.029831288864578004,-0.022181575256273955,0.022691662008537835,0.029953644637977714,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,1,0.548,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653129,GSE26566,0.007934551654455446,-0.020223533295284722,-0.034451668663875966,0.03443889706642488,-0.019961636771960285,-0.032225821483383044,-0.012656366585177934,0.025658281455636353,0.024369297329448404,-0.02415535652329737,0.029769934799167796,0.020308940019322784,0.029831288864578007,-0.022181575256273955,0.022691662008537835,0.029953644637977714,-0.02601764747982763,0.01151510997828687,-0.02523865991970347,0.03854121597036681,0.5040994421945802,1,0.562,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653130,GSE26566,-0.008065448345544558,-0.020223533295284722,-0.034451668663875966,-0.03556110293357514,-0.019961636771960285,-0.03222582148338304,-0.012656366585177934,0.025658281455636357,0.024369297329448404,-0.02415535652329737,0.029769934799167796,-0.02169105998067721,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.02804635536202229,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,0,0.366,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653131,GSE26566,0.007934551654455444,-0.020223533295284722,-0.034451668663875966,-0.03556110293357514,-0.019961636771960285,-0.032225821483383044,-0.012656366585177934,0.025658281455636357,0.024369297329448404,-0.02415535652329737,0.029769934799167796,-0.02169105998067721,0.029831288864578004,-0.022181575256273952,0.022691662008537835,0.029953644637977714,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,1,0.506,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653132,GSE26566,0.007934551654455443,-0.020223533295284722,0.03554833133612403,-0.03556110293357514,-0.019961636771960285,-0.03222582148338304,-0.012656366585177934,0.025658281455636353,0.024369297329448404,-0.02415535652329737,0.029769934799167796,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,-0.021458784029633193,0.5040994421945802,0,0.434,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653133,GSE26566,0.007934551654455443,-0.020223533295284722,0.03554833133612403,-0.03556110293357514,-0.019961636771960285,-0.03222582148338304,-0.012656366585177934,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.029769934799167796,0.020308940019322787,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,0,0.442,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653134,GSE26566,0.007934551654455443,0.023776466704715282,-0.03445166866387596,-0.03556110293357514,-0.019961636771960285,-0.032225821483383044,-0.012656366585177934,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,0.0038312888645780185,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,0,0.456,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653135,GSE26566,-0.008065448345544558,0.023776466704715282,-0.03445166866387596,-0.03556110293357514,-0.019961636771960285,-0.03222582148338304,-0.012656366585177933,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,-0.04145878402963318,0.5040994421945802,0,0.32,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653136,GSE26566,0.007934551654455443,-0.020223533295284722,-0.034451668663875966,-0.03556110293357514,-0.019961636771960285,-0.03222582148338304,-0.012656366585177933,0.025658281455636353,0.024369297329448404,-0.02415535652329737,0.029769934799167796,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,-0.04145878402963318,0.5040994421945802,0,0.344,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653137,GSE26566,0.007934551654455444,0.023776466704715282,-0.03445166866387596,-0.03556110293357514,-0.019961636771960285,-0.03222582148338304,-0.012656366585177931,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,0.029953644637977714,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,0,0.474,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653138,GSE26566,0.007934551654455444,0.023776466704715282,0.03554833133612403,0.034438897066424876,-0.019961636771960285,-0.032225821483383044,-0.012656366585177934,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322787,0.029831288864578004,-0.022181575256273955,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.01151510997828687,-0.02523865991970347,0.038541215970366804,0.5040994421945802,1,0.622,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653139,GSE26566,-0.008065448345544558,0.023776466704715282,0.03554833133612403,0.034438897066424876,-0.019961636771960285,-0.032225821483383044,-0.012656366585177934,0.025658281455636353,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,0.029831288864578004,-0.022181575256273955,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.01151510997828687,-0.02523865991970347,0.03854121597036681,0.5040994421945802,1,0.658,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653140,GSE26566,0.007934551654455443,0.023776466704715282,-0.034451668663875966,-0.03556110293357514,-0.019961636771960285,-0.03222582148338304,-0.012656366585177934,0.025658281455636353,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,-0.02601764747982763,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,0,0.412,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653141,GSE26566,0.007934551654455443,0.023776466704715282,-0.034451668663875966,-0.03556110293357514,-0.019961636771960285,-0.03222582148338304,-0.012656366585177934,0.025658281455636353,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,0,0.468,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653142,GSE26566,0.007934551654455444,0.023776466704715282,-0.03445166866387596,0.034438897066424876,-0.019961636771960285,-0.03222582148338304,-0.012656366585177934,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.01151510997828687,-0.02523865991970347,0.03854121597036681,0.5040994421945802,0,0.486,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653143,GSE26566,0.007934551654455443,0.023776466704715282,-0.034451668663875966,-0.03556110293357514,-0.019961636771960285,-0.03222582148338304,-0.012656366585177934,0.025658281455636353,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,0,0.468,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653144,GSE26566,0.007934551654455444,0.023776466704715282,0.03554833133612403,-0.03556110293357514,-0.019961636771960285,-0.032225821483383044,-0.012656366585177933,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,0.029831288864578004,-0.022181575256273952,0.022691662008537835,0.029953644637977714,0.02998235252017238,0.011515109978286872,-0.02523865991970347,-0.04145878402963319,0.5040994421945802,1,0.53,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653145,GSE26566,-0.008065448345544558,-0.020223533295284722,-0.03445166866387597,-0.03556110293357513,-0.019961636771960285,-0.03222582148338304,-0.012656366585177933,0.025658281455636357,-0.0236307026705516,-0.024155356523297367,0.029769934799167796,-0.02169105998067721,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,-0.02601764747982763,0.011515109978286872,-0.02523865991970347,-0.041458784029633176,0.5040994421945802,0,0.182,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653146,GSE26566,0.007934551654455443,-0.020223533295284722,0.03554833133612403,-0.03556110293357514,-0.019961636771960285,-0.032225821483383044,-0.012656366585177934,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.029769934799167796,0.020308940019322787,0.029831288864578004,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,1,0.508,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653147,GSE26566,0.007934551654455443,0.023776466704715282,0.03554833133612403,-0.03556110293357514,-0.019961636771960285,-0.03222582148338304,-0.012656366585177934,0.025658281455636353,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.038541215970366804,0.5040994421945802,1,0.538,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653148,GSE26566,-0.008065448345544558,0.023776466704715282,0.03554833133612403,-0.03556110293357514,-0.019961636771960285,-0.03222582148338304,-0.012656366585177934,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,0,0.47,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653149,GSE26566,0.007934551654455443,0.023776466704715286,-0.03445166866387596,-0.03556110293357514,-0.019961636771960285,-0.032225821483383044,-0.012656366585177934,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.029769934799167796,0.020308940019322784,0.029831288864578004,-0.022181575256273952,0.022691662008537835,-0.010046355362022289,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,0,0.5,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653150,GSE26566,0.007934551654455443,0.023776466704715282,-0.03445166866387596,-0.03556110293357514,-0.019961636771960285,-0.032225821483383044,-0.012656366585177934,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,0.029831288864578004,-0.022181575256273955,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,0,0.482,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653151,GSE26566,0.007934551654455443,0.023776466704715286,-0.03445166866387596,-0.03556110293357513,-0.019961636771960285,-0.03222582148338304,-0.012656366585177934,-0.026341718544363648,0.0083692973294484,-0.024155356523297367,0.02976993479916779,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,-0.02601764747982763,0.011515109978286872,-0.02523865991970347,0.03854121597036682,0.5040994421945802,0,0.344,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653152,GSE26566,0.007934551654455443,-0.020223533295284722,-0.028451668663875964,-0.03556110293357514,-0.019961636771960285,-0.03222582148338304,-0.012656366585177934,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.029769934799167796,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,0,0.378,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653153,GSE26566,0.007934551654455443,0.023776466704715282,-0.034451668663875966,-0.03556110293357514,-0.019961636771960285,-0.032225821483383044,-0.012656366585177934,0.025658281455636353,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,0.029831288864578004,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,1,0.534,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653154,GSE26566,-0.008065448345544558,0.023776466704715282,0.03554833133612403,-0.03556110293357514,-0.019961636771960285,-0.032225821483383044,-0.012656366585177934,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,0.029831288864578004,-0.022181575256273955,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.038541215970366804,0.5040994421945802,1,0.536,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653155,GSE26566,0.007934551654455443,0.023776466704715286,0.03554833133612403,-0.03556110293357514,-0.019961636771960285,-0.032225821483383044,-0.012656366585177934,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,0.029831288864578004,-0.022181575256273955,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,1,0.552,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653156,GSE26566,0.007934551654455443,0.023776466704715282,0.03554833133612403,-0.03556110293357514,-0.019961636771960285,-0.03222582148338304,-0.012656366585177934,0.025658281455636353,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322787,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.038541215970366804,0.5040994421945802,1,0.538,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653157,GSE26566,0.007934551654455444,0.023776466704715282,0.03554833133612403,0.034438897066424876,-0.019961636771960285,-0.032225821483383044,-0.012656366585177934,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322787,0.029831288864578004,-0.022181575256273955,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.01151510997828687,-0.02523865991970347,0.038541215970366804,0.5040994421945802,1,0.622,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653158,GSE26566,0.007934551654455444,-0.018223533295284717,0.03554833133612403,-0.03556110293357514,-0.019961636771960285,-0.03222582148338304,-0.012656366585177934,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.029769934799167796,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,0.029953644637977714,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,1,0.502,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653159,GSE26566,0.007934551654455443,0.023776466704715282,-0.034451668663875966,-0.03556110293357514,-0.019961636771960285,-0.03222582148338304,-0.012656366585177934,0.025658281455636353,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,0,0.468,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653160,GSE26566,-0.008065448345544558,0.023776466704715282,0.009548331336124033,-0.03556110293357514,-0.019961636771960285,-0.03222582148338304,-0.012656366585177934,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,0,0.444,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653161,GSE26566,0.007934551654455443,-0.020223533295284722,-0.034451668663875966,-0.03556110293357514,-0.019961636771960285,-0.032225821483383044,-0.012656366585177933,0.025658281455636353,0.024369297329448404,-0.02415535652329737,0.029769934799167796,0.020308940019322784,0.029831288864578004,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,-0.04145878402963318,0.5040994421945802,0,0.41,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653162,GSE26566,0.007934551654455443,-0.020223533295284722,-0.03445166866387596,-0.03556110293357514,-0.019961636771960285,-0.03222582148338304,-0.012656366585177934,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.029769934799167796,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,0,0.372,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653163,GSE26566,-0.008065448345544558,0.023776466704715282,-0.03445166866387596,-0.03556110293357514,-0.019961636771960285,-0.03222582148338304,-0.012656366585177931,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,0.029953644637977714,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.038541215970366804,0.5040994421945802,0,0.458,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653164,GSE26566,0.007934551654455443,-0.020223533295284722,0.03554833133612403,-0.03556110293357514,-0.019961636771960285,-0.032225821483383044,-0.012656366585177934,0.025658281455636353,0.024369297329448404,-0.02415535652329737,0.029769934799167796,0.020308940019322787,0.029831288864578004,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,-0.02601764747982763,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,1,0.504,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653165,GSE26566,-0.008065448345544558,0.023776466704715282,0.03554833133612403,-0.03556110293357514,-0.019961636771960285,-0.03222582148338304,-0.012656366585177934,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.038541215970366804,0.5040994421945802,0,0.47,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653166,GSE26566,-0.008065448345544558,-0.016223533295284715,0.03554833133612403,-0.03556110293357514,-0.019961636771960285,-0.032225821483383044,-0.012656366585177934,0.025658281455636353,0.024369297329448404,-0.02415535652329737,0.029769934799167796,0.020308940019322784,0.029831288864578004,-0.022181575256273955,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,1,0.548,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653167,GSE26566,-0.008065448345544558,0.023776466704715282,-0.03445166866387596,-0.03556110293357514,-0.019961636771960285,-0.03222582148338304,-0.012656366585177934,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,0,0.4,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653168,GSE26566,-0.008065448345544558,-0.020223533295284722,0.03554833133612403,-0.03556110293357514,-0.019961636771960285,-0.032225821483383044,-0.012656366585177934,0.025658281455636353,0.024369297329448404,-0.02415535652329737,0.029769934799167796,0.020308940019322784,0.029831288864578004,-0.022181575256273955,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,1,0.544,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653169,GSE26566,0.007934551654455443,0.023776466704715282,-0.03445166866387596,-0.03556110293357514,-0.019961636771960285,-0.03222582148338304,-0.012656366585177934,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,0,0.416,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653170,GSE26566,0.007934551654455443,0.023776466704715282,0.009548331336124033,-0.03556110293357514,-0.019961636771960285,-0.03222582148338304,-0.012656366585177934,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.038541215970366804,0.5040994421945802,0,0.46,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653171,GSE26566,0.007934551654455444,0.023776466704715282,0.03554833133612403,0.034438897066424876,-0.019961636771960285,-0.03222582148338304,-0.012656366585177934,0.025658281455636353,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.01151510997828687,-0.02523865991970347,0.038541215970366804,0.5040994421945802,1,0.608,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653172,GSE26566,0.007934551654455443,-0.020223533295284722,0.03554833133612403,-0.03556110293357514,-0.019961636771960285,-0.03222582148338304,-0.012656366585177934,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.029769934799167796,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,-0.02601764747982763,0.011515109978286872,-0.02523865991970347,0.03854121597036681,0.5040994421945802,0,0.386,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653173,GSE26566,-0.008065448345544558,0.023776466704715282,0.03554833133612403,-0.03556110293357514,-0.019961636771960285,-0.032225821483383044,-0.012656366585177934,0.025658281455636353,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,0.029831288864578004,-0.022181575256273955,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.038541215970366804,0.5040994421945802,1,0.588,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653174,GSE26566,0.007934551654455443,0.023776466704715282,0.03554833133612403,-0.03556110293357514,0.01603836322803971,-0.032225821483383044,-0.012656366585177934,0.025658281455636357,0.024369297329448404,-0.02415535652329737,0.029769934799167796,-0.021691059980677215,0.029831288864578004,-0.022181575256273955,0.022691662008537835,-0.02804635536202229,0.02998235252017238,0.011515109978286872,-0.02523865991970347,0.038541215970366804,0.5040994421945802,1,0.598,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653175,GSE26566,0.007934551654455443,-0.020223533295284722,-0.03445166866387596,-0.03556110293357513,-0.019961636771960285,-0.03222582148338304,-0.012656366585177933,-0.026341718544363648,-0.0236307026705516,-0.024155356523297367,0.029769934799167796,0.020308940019322784,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,-0.02601764747982763,0.011515109978286872,-0.02523865991970347,-0.041458784029633176,0.5040994421945802,0,0.188,Incorrect,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653176,GSE26566,0.007934551654455444,-0.020223533295284722,0.03554833133612403,0.034438897066424876,-0.019961636771960285,-0.032225821483383044,-0.012656366585177934,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.029769934799167796,0.020308940019322787,0.029831288864578004,-0.022181575256273952,0.022691662008537835,-0.01004635536202229,-0.02601764747982763,0.01151510997828687,-0.02523865991970347,0.03854121597036681,0.5040994421945802,1,0.54,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653177,GSE26566,0.007934551654455444,0.023776466704715282,-0.03445166866387596,0.034438897066424876,-0.019961636771960285,-0.032225821483383044,-0.012656366585177934,-0.026341718544363648,0.024369297329448404,-0.02415535652329737,0.02976993479916779,0.020308940019322784,0.029831288864578004,-0.022181575256273955,0.022691662008537835,-0.028046355362022293,0.02998235252017238,0.01151510997828687,-0.02523865991970347,0.038541215970366804,0.5040994421945802,1,0.552,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653178,GSE26566,-0.008065448345544558,-0.020223533295284722,-0.03445166866387597,-0.03556110293357513,-0.019961636771960285,-0.03222582148338304,-0.012656366585177933,0.025658281455636357,0.0083692973294484,-0.024155356523297367,0.029769934799167796,-0.02169105998067721,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,-0.02601764747982763,0.011515109978286872,-0.02523865991970347,-0.041458784029633176,0.5040994421945802,0,0.214,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
GSM653179,GSE26566,-0.008065448345544558,-0.020223533295284722,-0.03445166866387596,-0.03556110293357513,-0.019961636771960285,-0.03222582148338304,-0.012656366585177933,-0.026341718544363648,-0.0236307026705516,-0.024155356523297367,0.029769934799167796,-0.02169105998067721,-0.03616871113542198,-0.022181575256273952,0.022691662008537835,-0.028046355362022293,-0.02601764747982763,0.011515109978286872,-0.02523865991970347,-0.041458784029633176,0.5040994421945802,0,0.13,Correct,JADE2;LPAR2;MED17;PACC1;SPDL1
